Dot Point Measurements																									
																									
"Generated: Tuesday, June 28, 2022 18:32:22"																									
																									
Filename	Frame	Time (mins)	Image row	Image col	Date	Location	Site #	Transect #	Latitude	Longitude	Rugosity	Depth	Collector	Fishing status	Spare	Spare	BROAD	MORPHOLOGY	TYPE	FieldOfView	Relief	CODE			Radius %
Huon_5_4_1278.jpg	0		941	196			5_4										Invertebrate Complex	Complex 4		Open	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				100
Huon_5_4_1278.jpg	0		139	578			5_4										Invertebrate Complex	Complex 4		Open	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				64.2
Huon_5_4_1278.jpg	0		406	578			5_4										Invertebrate Complex	Complex 4		Open	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				46.9
Huon_5_4_1278.jpg	0		674	578			5_4										Invertebrate Complex	Complex 4		Open	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				46.9
Huon_5_4_1278.jpg	0		941	578			5_4										Invertebrate Complex	Complex 4		Open	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				64.2
Huon_5_4_1278.jpg	0		139	960			5_4										Invertebrate Complex	Complex 4		Open	3. Good relief structure with some overhangs. >45 substrate slope				46.5
Huon_5_4_1278.jpg	0		406	960			5_4										Invertebrate Complex	Complex 4		Open	3. Good relief structure with some overhangs. >45 substrate slope				15.5
Huon_5_4_1278.jpg	0		674	960			5_4										Invertebrate Complex	Complex 4		Open	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				15.5
Huon_5_4_1278.jpg	0		941	960			5_4										Invertebrate Complex	Complex 4		Open	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				46.5
Huon_5_4_1278.jpg	0		139	1342			5_4										Invertebrate Complex	Complex 4		Open	3. Good relief structure with some overhangs. >45 substrate slope				64.2
Huon_5_4_1278.jpg	0		406	1342			5_4										Invertebrate Complex	Complex 4		Open	3. Good relief structure with some overhangs. >45 substrate slope				46.9
Huon_5_4_1278.jpg	0		674	1342			5_4										Invertebrate Complex	Complex 4		Limited	3. Good relief structure with some overhangs. >45 substrate slope				46.9
Huon_5_4_1278.jpg	0		941	1342			5_4										Invertebrate Complex	Complex 4		Open	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				64.2
Huon_5_4_1278.jpg	0		139	1724			5_4										Open Water			Open					100
Huon_5_4_1278.jpg	0		406	1724			5_4										Invertebrate Complex	Complex 4		Open	3. Good relief structure with some overhangs. >45 substrate slope				89.9
Huon_5_4_1278.jpg	0		674	1724			5_4										Invertebrate Complex	Complex 4		Limited	3. Good relief structure with some overhangs. >45 substrate slope				89.9
Huon_5_4_1278.jpg	0		941	1724			5_4																		100
Huon_5_5_1276.jpg	0		139	196			5_5										Unconsolidated	Sand / mud (coarse sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope"	82001014			100
Huon_5_5_1276.jpg	0		406	196			5_5										Unconsolidated	Sand / mud (coarse sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope"	82001014			89.9
Huon_5_5_1276.jpg	0		674	196			5_5										Invertebrate Complex	Complex 4		Open	"4. High structural complexity, fissures and caves. Vertical wall. ~90 substrate slope"				89.9
Huon_5_5_1276.jpg	0		941	196			5_5										Invertebrate Complex	Complex 4		Open	"4. High structural complexity, fissures and caves. Vertical wall. ~90 substrate slope"				100
Huon_5_5_1276.jpg	0		139	578			5_5										Unconsolidated	Sand / mud (coarse sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope"	82001014			64.2
Huon_5_5_1276.jpg	0		406	578			5_5										Invertebrate Complex	Complex 4		Open	3. Good relief structure with some overhangs. >45 substrate slope				46.9
Huon_5_5_1276.jpg	0		674	578			5_5										Invertebrate Complex	Complex 2		Open	3. Good relief structure with some overhangs. >45 substrate slope				46.9
Huon_5_5_1276.jpg	0		941	578			5_5										Invertebrate Complex	Complex 4		Open	"4. High structural complexity, fissures and caves. Vertical wall. ~90 substrate slope"				64.2
Huon_5_5_1276.jpg	0		139	960			5_5										Unconsolidated	Sand / mud (coarse sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope"	82001014			46.5
Huon_5_5_1276.jpg	0		406	960			5_5										Invertebrate Complex	Complex 4		Open	3. Good relief structure with some overhangs. >45 substrate slope				15.5
Huon_5_5_1276.jpg	0		674	960			5_5										Invertebrate Complex	Complex 4		Open	3. Good relief structure with some overhangs. >45 substrate slope				15.5
Huon_5_5_1276.jpg	0		941	960			5_5										Invertebrate Complex	Complex 4		Open	3. Good relief structure with some overhangs. >45 substrate slope				46.5
Huon_5_5_1276.jpg	0		139	1342			5_5										Unconsolidated	Sand / mud (coarse sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope"	82001014			64.2
Huon_5_5_1276.jpg	0		406	1342			5_5										Invertebrate Complex	Complex 4		Limited	3. Good relief structure with some overhangs. >45 substrate slope				46.9
Huon_5_5_1276.jpg	0		674	1342			5_5										Invertebrate Complex	Complex 2		Limited	3. Good relief structure with some overhangs. >45 substrate slope				46.9
Huon_5_5_1276.jpg	0		941	1342			5_5										Invertebrate Complex	Complex 2		Open	3. Good relief structure with some overhangs. >45 substrate slope				64.2
Huon_5_5_1276.jpg	0		139	1724			5_5										Unconsolidated	Sand / mud (coarse sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope"	82001014			100
Huon_5_5_1276.jpg	0		406	1724			5_5										Invertebrate Complex	Complex 4		Open	3. Good relief structure with some overhangs. >45 substrate slope				89.9
Huon_5_5_1276.jpg	0		674	1724			5_5										Invertebrate Complex	Complex 4		Limited	3. Good relief structure with some overhangs. >45 substrate slope				89.9
Huon_5_5_1276.jpg	0		941	1724			5_5										Invertebrate Complex	Complex 2		Limited	3. Good relief structure with some overhangs. >45 substrate slope				100
Huon_5_6_1260.jpg	0		139	196			5_6										Open Water			Open					100
Huon_5_6_1260.jpg	0		406	196			5_6										Invertebrate Complex	Complex 4		Open	3. Good relief structure with some overhangs. >45 substrate slope				89.9
Huon_5_6_1260.jpg	0		674	196			5_6										Invertebrate Complex	Complex 4		Open	3. Good relief structure with some overhangs. >45 substrate slope				89.9
Huon_5_6_1260.jpg	0		941	196			5_6										Invertebrate Complex	Complex 4		Open	3. Good relief structure with some overhangs. >45 substrate slope				100
Huon_5_6_1260.jpg	0		139	578			5_6										Open Water			Open					64.2
Huon_5_6_1260.jpg	0		406	578			5_6										Invertebrate Complex	Complex 4		Open	3. Good relief structure with some overhangs. >45 substrate slope				46.9
Huon_5_6_1260.jpg	0		674	578			5_6										Invertebrate Complex	Complex 4		Open	3. Good relief structure with some overhangs. >45 substrate slope				46.9
Huon_5_6_1260.jpg	0		941	578			5_6										Invertebrate Complex	Complex 2		Open	3. Good relief structure with some overhangs. >45 substrate slope				64.2
Huon_5_6_1260.jpg	0		139	960			5_6										Open Water			Open					46.5
Huon_5_6_1260.jpg	0		406	960			5_6										Invertebrate Complex	Complex 4		Open	3. Good relief structure with some overhangs. >45 substrate slope				15.5
Huon_5_6_1260.jpg	0		674	960			5_6										Invertebrate Complex	Complex 4		Open	3. Good relief structure with some overhangs. >45 substrate slope				15.5
Huon_5_6_1260.jpg	0		941	960			5_6										Invertebrate Complex	Complex 2		Open	3. Good relief structure with some overhangs. >45 substrate slope				46.5
Huon_5_6_1260.jpg	0		139	1342			5_6										Open Water			Open					64.2
Huon_5_6_1260.jpg	0		406	1342			5_6										Open Water			Open					46.9
Huon_5_6_1260.jpg	0		674	1342			5_6										Invertebrate Complex	Complex 4		Limited	3. Good relief structure with some overhangs. >45 substrate slope				46.9
Huon_5_6_1260.jpg	0		941	1342			5_6										Invertebrate Complex	Complex 4		Open	3. Good relief structure with some overhangs. >45 substrate slope				64.2
Huon_5_6_1260.jpg	0		139	1724			5_6										Open Water			Open					100
Huon_5_6_1260.jpg	0		406	1724			5_6										Open Water			Open					89.9
Huon_5_6_1260.jpg	0		674	1724			5_6										Sponges	Massive forms	Simple	Limited	3. Good relief structure with some overhangs. >45 substrate slope	10000904			89.9
Huon_5_6_1260.jpg	0		941	1724			5_6										Invertebrate Complex	Complex 4		Limited	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				100
Huon_6_1_1260.jpg	0		139	196			6_1										Open Water			Open					100
Huon_6_1_1260.jpg	0		406	196			6_1										Open Water			Open					89.9
Huon_6_1_1260.jpg	0		674	196			6_1										Invertebrate Complex	Complex 4		Open	3. Good relief structure with some overhangs. >45 substrate slope				89.9
Huon_6_1_1260.jpg	0		941	196			6_1										Invertebrate Complex	Complex 4		Open	3. Good relief structure with some overhangs. >45 substrate slope				100
Huon_6_1_1260.jpg	0		139	578			6_1										Open Water			Open					64.2
Huon_6_1_1260.jpg	0		406	578			6_1										Open Water			Open					46.9
Huon_6_1_1260.jpg	0		674	578			6_1										Invertebrate Complex	Complex 4		Open	3. Good relief structure with some overhangs. >45 substrate slope				46.9
Huon_6_1_1260.jpg	0		941	578			6_1										Sponges	Massive forms	Simple	Limited	3. Good relief structure with some overhangs. >45 substrate slope	10000904			64.2
Huon_6_1_1260.jpg	0		139	960			6_1										Open Water			Open					46.5
Huon_6_1_1260.jpg	0		406	960			6_1										Open Water			Open					15.5
Huon_6_1_1260.jpg	0		674	960			6_1										Invertebrate Complex	Complex 4		Open	3. Good relief structure with some overhangs. >45 substrate slope				15.5
Huon_6_1_1260.jpg	0		941	960			6_1										Sponges	Erect forms	Palmate	Open	3. Good relief structure with some overhangs. >45 substrate slope	10000914			46.5
Huon_6_1_1260.jpg	0		139	1342			6_1										Open Water			Open					64.2
Huon_6_1_1260.jpg	0		406	1342			6_1										Open Water			Open					46.9
Huon_6_1_1260.jpg	0		674	1342			6_1										Invertebrate Complex	Complex 4		Limited	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				46.9
Huon_6_1_1260.jpg	0		941	1342			6_1										Invertebrate Complex	Complex 4		Limited	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				64.2
Huon_6_1_1260.jpg	0		139	1724			6_1										Open Water			Open					100
Huon_6_1_1260.jpg	0		406	1724			6_1										Open Water			Open					89.9
Huon_6_1_1260.jpg	0		674	1724			6_1										Invertebrate Complex	Complex 4		Limited	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				89.9
Huon_6_1_1260.jpg	0		941	1724			6_1										Invertebrate Complex	Complex 4		Limited	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				100
Huon_6_2_1276.jpg	0		139	196			6_2										Open Water			Open					100
Huon_6_2_1276.jpg	0		406	196			6_2										Invertebrate Complex	Complex 4		Open	3. Good relief structure with some overhangs. >45 substrate slope				89.9
Huon_6_2_1276.jpg	0		674	196			6_2										Invertebrate Complex	Complex 4		Open	3. Good relief structure with some overhangs. >45 substrate slope				89.9
Huon_6_2_1276.jpg	0		941	196			6_2										Sponges	Massive forms	Simple	Open	3. Good relief structure with some overhangs. >45 substrate slope	10000904			100
Huon_6_2_1276.jpg	0		139	578			6_2										Open Water			Open					64.2
Huon_6_2_1276.jpg	0		406	578			6_2										Invertebrate Complex	Complex 4		Open	3. Good relief structure with some overhangs. >45 substrate slope				46.9
Huon_6_2_1276.jpg	0		674	578			6_2										Invertebrate Complex	Complex 4		Open	3. Good relief structure with some overhangs. >45 substrate slope				46.9
Huon_6_2_1276.jpg	0		941	578			6_2										Sponges	Erect forms	Palmate	Open	3. Good relief structure with some overhangs. >45 substrate slope	10000914			64.2
Huon_6_2_1276.jpg	0		139	960			6_2										Open Water			Open					46.5
Huon_6_2_1276.jpg	0		406	960			6_2										Invertebrate Complex	Complex 4		Open	3. Good relief structure with some overhangs. >45 substrate slope				15.5
Huon_6_2_1276.jpg	0		674	960			6_2										Invertebrate Complex	Complex 4		Open	3. Good relief structure with some overhangs. >45 substrate slope				15.5
Huon_6_2_1276.jpg	0		941	960			6_2										Invertebrate Complex	Complex 4		Open	3. Good relief structure with some overhangs. >45 substrate slope				46.5
Huon_6_2_1276.jpg	0		139	1342			6_2										Open Water			Open					64.2
Huon_6_2_1276.jpg	0		406	1342			6_2										Invertebrate Complex	Complex 4		Open	3. Good relief structure with some overhangs. >45 substrate slope				46.9
Huon_6_2_1276.jpg	0		674	1342			6_2										Invertebrate Complex	Complex 4		Limited	3. Good relief structure with some overhangs. >45 substrate slope				46.9
Huon_6_2_1276.jpg	0		941	1342			6_2										Invertebrate Complex	Complex 4		Open	3. Good relief structure with some overhangs. >45 substrate slope				64.2
Huon_6_2_1276.jpg	0		139	1724			6_2										Open Water			Open					100
Huon_6_2_1276.jpg	0		406	1724			6_2										Invertebrate Complex	Complex 4		Open	3. Good relief structure with some overhangs. >45 substrate slope				89.9
Huon_6_2_1276.jpg	0		674	1724			6_2										Invertebrate Complex	Complex 4		Limited	3. Good relief structure with some overhangs. >45 substrate slope				89.9
Huon_6_2_1276.jpg	0		941	1724			6_2										Invertebrate Complex	Complex 4		Limited	3. Good relief structure with some overhangs. >45 substrate slope				100
Huon_6_3_1262.jpg	0		139	196			6_3										Open Water			Open					100
Huon_6_3_1262.jpg	0		406	196			6_3										Open Water			Open					89.9
Huon_6_3_1262.jpg	0		674	196			6_3										Invertebrate Complex	Complex 4		Open	3. Good relief structure with some overhangs. >45 substrate slope				89.9
Huon_6_3_1262.jpg	0		941	196			6_3										Invertebrate Complex	Complex 4		Open	3. Good relief structure with some overhangs. >45 substrate slope				100
Huon_6_3_1262.jpg	0		139	578			6_3										Open Water			Open					64.2
Huon_6_3_1262.jpg	0		406	578			6_3										Open Water			Open					46.9
Huon_6_3_1262.jpg	0		674	578			6_3										Sponges	Massive forms	Simple	Open	3. Good relief structure with some overhangs. >45 substrate slope	10000904			46.9
Huon_6_3_1262.jpg	0		941	578			6_3										Invertebrate Complex	Complex 2		Open	3. Good relief structure with some overhangs. >45 substrate slope				64.2
Huon_6_3_1262.jpg	0		139	960			6_3										Open Water			Open					46.5
Huon_6_3_1262.jpg	0		406	960			6_3										Open Water			Open					15.5
Huon_6_3_1262.jpg	0		674	960			6_3										Invertebrate Complex	Complex 4		Open	3. Good relief structure with some overhangs. >45 substrate slope				15.5
Huon_6_3_1262.jpg	0		941	960			6_3										Invertebrate Complex	Complex 4		Open	3. Good relief structure with some overhangs. >45 substrate slope				46.5
Huon_6_3_1262.jpg	0		139	1342			6_3										Open Water			Open					64.2
Huon_6_3_1262.jpg	0		406	1342			6_3										Open Water			Open					46.9
Huon_6_3_1262.jpg	0		674	1342			6_3										Invertebrate Complex	Complex 4		Limited	3. Good relief structure with some overhangs. >45 substrate slope				46.9
Huon_6_3_1262.jpg	0		941	1342			6_3										Invertebrate Complex	Complex 4		Open	3. Good relief structure with some overhangs. >45 substrate slope				64.2
Huon_6_3_1262.jpg	0		139	1724			6_3										Open Water			Open					100
Huon_6_3_1262.jpg	0		406	1724			6_3										Open Water			Open					89.9
Huon_6_3_1262.jpg	0		674	1724			6_3										Invertebrate Complex	Complex 4		Limited	3. Good relief structure with some overhangs. >45 substrate slope				89.9
Huon_6_3_1262.jpg	0		941	1724			6_3										Invertebrate Complex	Complex 4		Limited	3. Good relief structure with some overhangs. >45 substrate slope				100
